diag_name,component,in_paper_scope,new_vs_base,strict_records,source_tus,injector_count,languages,projects,strategies,campaign_count,injector_ids
err_attribute_size_too_large,Sema,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_attribute_too_few_arguments,Sema,true,false,3,3,2,c|c++,ffmpeg|llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-aea9d4422a629c11|fuzzlang-v2-ca8f14c4dead7ca6
err_attribute_too_many_arguments,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-0a4778f53a38dd32
err_attribute_vec_negative_size,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-7e2db551ad7722f1|fuzzlang-v2-8a060ff4d76253dc
err_attribute_vecreturn_only_pod_record,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d2b585de0391e464
err_attribute_vecreturn_only_vector_member,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay,2,fuzzlang-v1-0971704eeff720ed
err_attribute_weak_static,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay,2,fuzzlang-v1-db900c1ff7b7b55a
err_attribute_weakref_not_global_context,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_attribute_weakref_not_static,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-f8a684a79df0b51f
err_attribute_weakref_without_alias,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_attribute_wrong_arg_count_for_func,Sema,true,false,3,3,2,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-d4129000e71315a8|fuzzlang-v2-f2c820f9d9b12262
err_attribute_wrong_decl_type,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-17eee9bc3022457b
err_attribute_wrong_decl_type_str,Sema,true,false,3,2,3,c|c++,ffmpeg|llvm,synthesized_injector_campaign,3,fuzzlang-v1-3250141d3a34c26f|fuzzlang-v1-6e7f6ec97cec2a60|fuzzlang-v2-4b5f3de793b4fda6
err_attribute_wrong_number_arguments,Sema,true,false,2,2,2,c|c++,ffmpeg|llvm,synthesized_injector_campaign,2,fuzzlang-v1-3dadeba3b68635de|fuzzlang-v2-c8b00032370a09f3
err_attribute_wrong_number_arguments_for,Sema,true,true,1,1,1,c,ffmpeg,synthesized_injector_campaign,1,fuzzlang-v2-d8a76b309ac6bff4
err_attribute_zero_size,Sema,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_attributes_misplaced,Parse,true,false,2,1,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-22a55944667def61|fuzzlang-v2-7d8b6d4c364abd65
err_attributes_not_allowed,Parse,true,false,2,2,2,c|c++,ffmpeg|llvm,synthesized_injector_campaign,2,fuzzlang-v1-636013c5b908902d|fuzzlang-v1-d5cad5556e91e140
err_auto_expr_init_multiple_expressions,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-c6c487f01f5d1bc9
err_auto_expr_init_no_expression,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-9547f6d3face22f5
err_auto_fn_different_deductions,Sema,true,false,2,2,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-853c32c892d10a95|fuzzlang-v1-d6926d9cab93e799
err_auto_fn_no_return_but_not_auto,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-3a9639325a5e3698
err_auto_fn_return_init_list,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-399247da7b8b9e8f
err_auto_fn_return_void_but_not_auto,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-1be9fbdaa76868e1
err_auto_fn_used_before_defined,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-9ccc14725f0a8513
err_auto_fn_virtual,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_auto_inconsistent_deduction,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_auto_init_list_from_c,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-db99ca952ff09be4
err_auto_missing_trailing_return,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-9e64086b0ceb6d0d
err_auto_new_ctor_multiple_expressions,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d1e54ae85725626f
err_auto_new_requires_ctor_arg,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-93c561f386b961ce
err_auto_non_deduced_not_alone,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_auto_not_allowed,Sema,true,false,3,2,3,c++,llvm,synthesized_injector_campaign,3,fuzzlang-v1-6ca2e1801bb407f6|fuzzlang-v1-8e305468c86d3528|fuzzlang-v2-56a2f9c5aaa46227
err_auto_not_allowed_var_inst,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-2fa6888dc33b6c68
err_auto_var_deduction_failure,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-66c7979f111ddc6f
err_auto_var_deduction_failure_from_init_list,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-4462e6f837b8015f
err_auto_var_init_multiple_expressions,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-5ba80843c5c065d1
err_auto_var_init_paren_braces,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-dc38b4e5b987753d
err_auto_var_requires_init,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-3b14414bf1f4342c|fuzzlang-v1-c9c591eb6b73a65f
err_auto_variable_cannot_appear_in_own_initializer,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-a41c3ee2d712ed96
err_availability_expected_environment,Parse,false,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v1-c8dc4a1a9eba845d
err_availability_expected_platform,Parse,false,false,2,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_bad_cast_incomplete,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-af1af72ce3093ad8
err_bad_const_cast_dest,Sema,true,false,4,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-745094ac620171ea
err_bad_cstyle_cast_overload,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v1-a2f09506a265a2f8
err_bad_cxx_cast_bitfield,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v1-b50bc4b2bf9b3b4f
err_bad_cxx_cast_generic,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-4872bb754a3311df
err_bad_cxx_cast_qualifiers_away,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-1004e66d1c1563c3
err_bad_cxx_cast_rvalue,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v1-1428554ea4637a2e
err_bad_cxx_cast_scalar_to_vector_different_size,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-1d792a4f83b5d98e
err_bad_cxx_cast_unrelated_class,Sema,true,false,3,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-972f08be6b03a795
err_bad_cxx_cast_vector_to_scalar_different_size,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-09b43b38c709622f
err_bad_cxx_cast_vector_to_vector_different_size,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-57b478ed44e19132
err_bad_dynamic_cast_not_class,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-08e55b8b7a5b4684
err_bad_dynamic_cast_not_polymorphic,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-ff346523bafefb0f
err_bad_dynamic_cast_not_ptr,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-0b11c32d87d6d9a0
err_bad_dynamic_cast_not_ref_or_ptr,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-6b48834f17556750|fuzzlang-v1-d09137c80aefc8e6
err_bad_memptr_lhs,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-4bbd59b441e6a80d
err_bad_memptr_rhs,Sema,true,false,4,3,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-5b38da8aeef97fee|fuzzlang-v1-eebdb2695d8933ad
err_bad_new_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-ae39d3a61af21588
err_bad_parameter_name_template_id,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-4c0b44992c68cb8a
err_bad_reinterpret_cast_overload,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_bad_reinterpret_cast_small_int,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v2-f1f8073ba97f3c4b
err_bad_static_cast_member_pointer_nonmp,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-b6e58f4c7efd8a0b
err_bad_static_cast_overload,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-a9dbb77aec82e7c5
err_bad_static_cast_pointer_nonpointer,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay,2,fuzzlang-v1-8de553c07aa1d50d
err_bad_variable_name,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v2-2e80095112241acc
err_base_class_has_flexible_array_member,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-62aaacd4ff28baf0
err_base_clause_on_union,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-097b0c53ce078bbe|fuzzlang-v2-a477083032190375
err_base_init_direct_and_virtual,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_base_specifier_attribute,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_binding_cannot_appear_in_own_initializer,Sema,true,false,4,4,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-766e1d2a46c0dbd0|fuzzlang-v1-797c85f6dc357213
err_binding_multiple_ellipses,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_bit_cast_non_trivially_copyable,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-d0fad95ab2f520f2
err_bit_cast_type_size_mismatch,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-50dd22092e82f5af
err_bit_int_bad_size,Sema,true,false,2,2,1,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-704be45462fc98aa
err_bitfield_has_negative_width,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-7a8139fada30d971
err_bitfield_has_zero_width,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-261f910ee7f6a6e4
err_bitfield_too_wide,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-806e9699ee9ed693
err_bitfield_width_exceeds_type_width,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-f9fbc77fc85a0c8f
err_block_decl_ref_not_modifiable_lvalue,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-00befc8d2468b249
err_block_extern_cant_init,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-b356353430bfc2b3
err_block_return_missing_expr,Sema,false,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-7b96dd4cc0c6dfde
err_blocks_disable,Sema,false,false,2,2,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-a89c206ae6ce2fb0|fuzzlang-v2-17b7c2ac484300c4
err_bool_redeclaration,Parse,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-defe299c3b7425a3
err_bound_member_function,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-2eae8685974f8e4b
err_brackets_go_after_unqualified_id,Parse,true,false,7,6,2,c++,llvm,gemma_append_witness_injector_replay|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-566946b0c4d7a1dc|fuzzlang-v1-6232fd80986be062
err_break_not_in_loop_or_switch,Sema,true,false,4,4,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-89fa5ea9b13def05|fuzzlang-v1-feb464afca26b69c
err_bswapg_invalid_bit_width,Sema,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-9aee0221af22771f
err_builtin_annotation_first_arg,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-5ec58de431e63ddf
err_builtin_annotation_second_arg,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-72a846ac35da2605
err_builtin_assume_aligned_invalid_arg,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-26de72d990c828a7
err_builtin_counted_by_ref_invalid_arg,Sema,false,false,2,2,2,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-0024e7eafa7d3b88|fuzzlang-v2-d182e73fe49a244e
err_builtin_definition,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_builtin_fn_use,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_builtin_invalid_arg_type,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-a5be79d38e2937fc
err_builtin_is_within_lifetime_invalid_arg,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-336939bad4295e73
err_builtin_launder_invalid_arg,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-3f3999b42205f85a
err_builtin_longjmp_invalid_val,Sema,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_builtin_matrix_disabled,Sema,false,false,2,2,2,c|c++,ffmpeg|llvm,synthesized_injector_campaign,2,fuzzlang-v1-574d648f0543b669|fuzzlang-v2-c64d507dc73f7430
err_builtin_non_vector_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-36c1504c1f5b42cd
err_builtin_operator_new_delete_not_usual,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-f6b604309a95ff2b
err_builtin_pass_in_regs_non_class,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-16cdae705d4de0df
err_builtin_redeclare,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-212069ede9c87756
err_builtin_trivially_relocate_invalid_arg_type,Sema,true,false,1,1,1,c,ffmpeg,gemma_code_witness_injector_replay,1,fuzzlang-v2-968faa5931c6bcbd
err_builtin_verbose_trap_arg,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-18c3c6973a7656ae
err_c11_noreturn_misplaced,Parse,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-9b17802f4fde59bf
err_c23_constexpr_init_not_representable,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-d112682b0d20b91f
err_c23_constexpr_init_type_mismatch,Sema,true,false,2,2,2,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-2362cc7547fbd018|fuzzlang-v1-b30459c2165a4642
err_c23_constexpr_not_variable,Sema,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-6642f45c46165dd1
err_c23_constexpr_pointer_not_null,Sema,true,false,3,3,2,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-88c64e5205d4b488|fuzzlang-v1-fdfad8cf26a403dd
err_c2y_labeled_break_continue,Parse,true,false,4,3,3,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-74a7a3f38c814fef|fuzzlang-v1-cc2fcd308ef3b35d|fuzzlang-v2-fc4162d140558b96
err_c99_array_usage_cxx,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-c579192136804e88
err_call_function_incomplete_return,Sema,false,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v2-41a0aaafb7fe06b8
err_call_incomplete_argument,Sema,false,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-6e5c29cd0fe95efb
err_callback_attribute_argument_unknown,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_callback_attribute_invalid_callee,Sema,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-d18976f80eb53a4a
err_callback_attribute_multiple,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-65f969f08d670230
err_callback_attribute_no_callee,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_callback_callee_is_variadic,Sema,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-3ea825a1265df95d
err_callback_callee_no_function_type,Sema,true,false,1,1,1,c,ffmpeg,synthesized_injector_campaign,1,fuzzlang-v2-be0fd0289cd25844
err_cannot_form_pointer_to_member_of_reference_type,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_cannot_pass_to_vararg,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_capture_by_attribute_argument_unknown,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-e477ad944f6f58d6
err_capture_by_implicit_this_not_available,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-62842e1c4429e871
err_capture_by_param_uses_reserved_name,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_capture_by_references_itself,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-08c31dac63d348a8
err_capture_class_member_does_not_name_variable,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-627173f4298cc706
err_capture_default_first,Parse,true,false,3,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-6c30b275f774509f
err_capture_default_non_local,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-825743438ee634ee
err_capture_does_not_name_variable,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d22c4649de9f0fd4
err_capture_more_than_once,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-7c9857943d043510
err_capture_non_automatic_variable,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-2c6512efe6d5b47b
err_capture_of_abstract_type,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-46e35b46d82e7457
err_carries_dependency_missing_on_first_decl,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_case_not_in_switch,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_cast_pointer_from_non_pointer_int,Sema,true,false,1,1,1,c,ffmpeg,gemma_code_witness_injector_replay,1,fuzzlang-v1-6c840cf498f2b79c
err_cast_pointer_to_non_pointer_int,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-9ba50b1e7beb17e6
err_catch_incomplete,Sema,false,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-679a62e818719657
